0,0,1.994818652849741,2.608108108108108,0,1,0,2,0,1,1
0,0,5.054784514243973,1,1,1,0,6,0,0,1
0,0,6.0814414414414415,1.0135135135135136,0,0,1,7,0,0,1
0,0,5.279225971533664,2.2837837837837838,0,4,0,9,0,0,1
0,0,5.09009009009009,2.27027027027027,1,3,1,6,0,0,1
0,0,5.082200543739005,2.2837837837837838,0,2,2,6,0,0,1
0,0,5.078828828828829,2.27027027027027,1,1,3,6,0,0,1
0,0,5.050855589317128,2.2837837837837838,0,0,4,6,0,0,1
0,0,5.121526576732388,9.833333333333334,0,0,0,6,0,0,0
0,0,4,6.055555555555555,1,1,0,6,0,0,0
0,0,3.9234972677595628,10.166666666666666,0,0,1,6,0,0,0
0,0,12.374445162680457,26.30952380952381,0,0,0,35,0,0,0
0,0,1.1866666666666668,0.98,0,2,0,2,0,0,1
0,0,3.244127966976264,3.3529411764705883,0,1,0,8,0,1,1
0,0,4.8676573787409705,3.3529411764705883,0,0,1,12,0,1,1
0,0,3.2432320556337446,2.734042553191489,0,1,0,8,1,0,1
0,0,1.3826516086172536,3.1341463414634148,0,0,1,2,1,0,0
0,0,10.056320783593511,1.6875,0,1,0,18,0,0,0
0,0,3.2432320556337446,2.734042553191489,0,1,0,8,1,0,1
0,0,1.3826516086172536,3.1341463414634148,0,0,1,2,1,0,0
0,0,10.056320783593511,1.6875,0,0,1,18,0,0,0
0,0,15.586630652902084,2.142857142857143,0,0,0,153,0,0,0
0,0,0,1.6727272727272726,0,1,0,0,1,0,1
0,0,1,5.411764705882353,0,0,0,1,1,0,0
0,0,3.9444444444444446,1.2777777777777777,0,5,0,12,0,0,0
0,0,0,1.6727272727272726,0,1,0,0,1,0,1
0,0,1,5.411764705882353,0,0,0,1,1,0,0
0,0,3.9444444444444446,1.2777777777777777,0,4,1,12,0,0,0
0,0,0,1.6727272727272726,0,1,0,0,1,0,1
0,0,1,5.411764705882353,0,0,0,1,1,0,0
0,0,3.9444444444444446,1.2777777777777777,0,3,2,12,0,0,0
0,0,0,1.6727272727272726,0,1,0,0,1,0,1
0,0,2.044757033248082,5.411764705882353,0,0,0,3,1,0,0
0,0,4.191123188405797,1.2777777777777777,0,2,3,14,0,0,0
0,0,0,1.6727272727272726,0,1,0,0,1,0,1
0,0,1,5.411764705882353,0,0,0,1,1,0,0
0,0,3.9444444444444446,1.2777777777777777,0,1,4,12,0,0,0
0,0,0,1.6727272727272726,0,1,0,0,1,0,1
0,0,1,5.411764705882353,0,0,0,1,1,0,0
0,0,3.9444444444444446,1.2777777777777777,0,0,5,12,0,0,0
0,0,1.4695539754363285,78.92857142857143,0,0,0,7,0,1,0
0,0,0,1.6696428571428572,0,1,0,0,1,0,1
0,0,2.075495438817238,5.5,0,0,0,3,1,0,0
0,0,4.1819646912314115,1.2808219178082192,0,3,0,14,0,0,0
0,0,0,1.6696428571428572,0,1,0,0,1,0,1
0,0,1,5.5,0,0,0,1,1,0,0
0,0,3.9315068493150687,1.2808219178082192,0,2,1,12,0,0,0
0,0,0,1.6696428571428572,0,1,0,0,1,0,1
0,0,1,5.5,0,0,0,1,1,0,0
0,0,3.9315068493150687,1.2808219178082192,0,1,2,12,0,0,0
0,0,0,1.6696428571428572,0,1,0,0,1,0,1
0,0,1,5.5,0,0,0,1,1,0,0
0,0,3.9315068493150687,1.2808219178082192,0,0,3,12,0,0,0
0,0,1.4602456367162249,78.92857142857143,0,0,0,7,0,1,0
0,0,0,1.6696428571428572,0,1,0,0,1,0,1
0,0,1,5.5,0,0,0,1,1,0,0
0,0,4.180722891566265,1.1265060240963856,0,3,0,12,0,0,0
0,0,0,1.6696428571428572,0,1,0,0,1,0,1
0,0,1,5.5,0,0,0,1,1,0,0
0,0,4.180722891566265,1.1265060240963856,0,2,1,12,0,0,0
0,0,0,1.6696428571428572,0,1,0,0,1,0,1
0,0,1,5.5,0,0,0,1,1,0,0
0,0,4.180722891566265,1.1265060240963856,0,1,2,12,0,0,0
0,0,0,1.6696428571428572,0,1,0,0,1,0,1
0,0,2.3703703703703702,3.462962962962963,0,0,0,3,1,0,0
0,0,4.746987951807229,1.1265060240963856,0,0,3,14,0,0,0
0,0,1.4602456367162249,78.92857142857143,0,0,0,7,0,1,0
0,0,1,26.30952380952381,0,0,0,1,0,0,1
0,0,0,1.7826086956521738,0,0,0,0,1,0,1
0,0,1,3.4166666666666665,0,0,0,1,1,0,0
0,0,1,4.55,0,1,0,1,1,0,0
0,0,1,3.55,0,0,1,1,1,0,0
0,0,11.66258236042076,0.9715639810426541,0,0,0,22,0,1,0
0,0,0,1.7826086956521738,0,0,0,0,1,0,1
0,0,1,3.4166666666666665,0,0,0,1,1,0,0
0,0,1,6.6,0,1,0,1,1,0,0
0,0,1,3.55,0,0,1,1,1,0,0
0,0,11.681539706392325,0.9715639810426541,0,0,0,22,0,1,0
0,0,0,1.7826086956521738,0,0,0,0,1,0,1
0,0,1,3.4166666666666665,0,0,0,1,1,0,0
0,0,1,4.55,0,1,0,1,1,0,0
0,0,1,3.55,0,0,1,1,1,0,0
0,0,11.66258236042076,0.9715639810426541,0,0,0,22,0,1,0
0,0,0,1.7826086956521738,0,0,0,0,1,0,1
0,0,1,3.4166666666666665,0,0,0,1,1,0,0
0,0,1,4.55,0,1,0,1,1,0,0
0,0,1,3.55,0,0,1,1,1,0,0
0,0,11.66258236042076,0.9715639810426541,0,0,0,22,0,1,0
0,0,0,1.7826086956521738,0,0,0,0,1,0,1
0,0,1,2.5625,0,0,0,1,1,0,0
0,0,1,4.75,0,1,0,1,1,0,0
0,0,1,3.55,0,0,1,1,1,0,0
